,eval_name,Precision,Type,T,Weight type,Architecture,Model,fullname,Model sha,Average ⬆️,Hub License,Hub ❤️,#Params (B),Available on the hub,MoE,Flagged,Chat Template,CO₂ cost (kg),IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,Merged,Official Providers,Upload To Hub Date,Submission Date,Generation,Base Model
2946,mlabonne_Meta-Llama-3.1-8B-Instruct-abliterated_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mlabonne__Meta-Llama-3.1-8B-Instruct-abliterated-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated,aef878bdf42c119d007322967006fcdef5ae6ee1,23.290888435550304,llama3.1,152,8.03,True,False,False,True,2.454049515488103,0.7344700949037443,73.44700949037443,0.48740648734902187,27.12916478111247,0.07250755287009063,7.250755287009063,0.25671140939597314,0.8948545861297527,0.36488541666666663,3.2106770833333336,0.3503158244680851,27.812869385342786,False,True,2024-07-24,2024-10-13,2,meta-llama/Meta-Llama-3.1-8B
2947,mlabonne_NeuralBeagle14-7B_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mlabonne/NeuralBeagle14-7B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mlabonne/NeuralBeagle14-7B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mlabonne__NeuralBeagle14-7B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mlabonne/NeuralBeagle14-7B,1567ad618a0998139654cb355738bb9bc018ca64,18.94784069619808,cc-by-nc-4.0,158,7.242,True,False,False,True,0.6717071150134716,0.49351941736813876,49.35194173681387,0.46278709452353844,23.959695145493203,0.05438066465256798,5.4380664652567985,0.28187919463087246,4.250559284116329,0.43194791666666665,12.893489583333336,0.2601396276595745,17.793291962174944,True,True,2024-01-15,2024-06-27,2,mlabonne/Beagle14-7B (Merge)
2948,mlabonne_NeuralDaredevil-8B-abliterated_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mlabonne/NeuralDaredevil-8B-abliterated"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mlabonne/NeuralDaredevil-8B-abliterated</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mlabonne__NeuralDaredevil-8B-abliterated-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mlabonne/NeuralDaredevil-8B-abliterated,2f4a5e8a8522f19dff345c7189b7891468763061,27.14897632598957,llama3,177,8.03,True,False,False,True,2.7077438813018277,0.756077208473517,75.60772084735169,0.5110566504436299,30.30798586214647,0.08836858006042297,8.836858006042297,0.3062080536912752,7.494407158836691,0.4019375,9.075520833333337,0.38414228723404253,31.57136524822695,False,True,2024-05-27,2024-07-25,0,mlabonne/NeuralDaredevil-8B-abliterated
2949,mlabonne_NeuralDaredevil-8B-abliterated_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mlabonne/NeuralDaredevil-8B-abliterated"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mlabonne/NeuralDaredevil-8B-abliterated</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mlabonne__NeuralDaredevil-8B-abliterated-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mlabonne/NeuralDaredevil-8B-abliterated,89b01e3292e031ed85ad21545849182f5627021e,21.499914415098534,llama3,177,8.03,True,False,False,False,0.9850067516335185,0.41623337189767595,41.6233371897676,0.5123964057729099,29.763198395755456,0.08534743202416918,8.534743202416918,0.3028523489932886,7.046979865771815,0.4149583333333333,10.903124999999996,0.3801529255319149,31.128102836879428,False,True,2024-05-27,2024-06-27,0,mlabonne/NeuralDaredevil-8B-abliterated
2950,mlabonne_OrpoLlama-3-8B_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mlabonne/OrpoLlama-3-8B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mlabonne/OrpoLlama-3-8B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mlabonne__OrpoLlama-3-8B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mlabonne/OrpoLlama-3-8B,7f200e4c84ad0daa3ff6bc414012d8d0bacbf90e,14.980803094668337,other,53,8.03,True,False,False,True,0.890299820776769,0.36527524745453177,36.52752474545318,0.4424079063503051,21.95410762879941,0.04531722054380666,4.5317220543806656,0.27936241610738255,3.9149888143176734,0.3579375,4.0088541666666675,0.2705285904255319,18.947621158392433,False,True,2024-04-18,2024-06-12,1,meta-llama/Meta-Llama-3-8B
2951,mlabonne_phixtral-2x2_8_float16,float16,🤝 base merges and moerges,🤝,Original,PhiForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mlabonne/phixtral-2x2_8"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mlabonne/phixtral-2x2_8</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mlabonne__phixtral-2x2_8-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mlabonne/phixtral-2x2_8,7744a977d83f132ae5808d8c3b70157031f7de44,15.46499677396425,mit,148,4.458,True,True,False,True,0.9609510670681426,0.3431184811854767,34.31184811854767,0.48885941873076205,28.502644855771297,0.030211480362537763,3.021148036253776,0.2651006711409396,2.0134228187919474,0.3643541666666667,7.710937500000003,0.2550698138297872,17.229979314420802,False,True,2024-01-07,2024-06-12,0,mlabonne/phixtral-2x2_8
2960,mosaicml_mpt-7b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,MPTForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/mosaicml/mpt-7b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">mosaicml/mpt-7b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/mosaicml__mpt-7b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",mosaicml/mpt-7b,039e37745f00858f0e01e988383a8c4393b1a4f5,5.994264988690563,apache-2.0,1164,7.0,True,False,False,False,0.6435034251930756,0.21519900530592162,21.51990053059216,0.32997415960801324,6.550600790794161,0.013595166163141995,1.3595166163141996,0.2600671140939597,1.342281879194629,0.36723958333333334,2.904947916666668,0.12059507978723404,2.288342198581559,False,True,2023-05-05,2024-06-08,0,mosaicml/mpt-7b
3108,nvidia_AceInstruct-1.5B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceInstruct-1.5B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceInstruct-1.5B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceInstruct-1.5B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceInstruct-1.5B,1e3d02075fcf988407b436eb5c10a407be86c71f,12.904384495392113,cc-by-nc-4.0,12,1.777,True,False,False,True,0.8532041481159841,0.3947758613811354,39.47758613811354,0.3931958135346713,15.468561041610593,0.0,0.0,0.27181208053691275,2.9082774049216997,0.34600000000000003,2.0833333333333326,0.2573969414893617,17.48854905437352,False,True,2025-01-15,2025-01-24,0,nvidia/AceInstruct-1.5B
3109,nvidia_AceInstruct-72B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceInstruct-72B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceInstruct-72B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceInstruct-72B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceInstruct-72B,3c5c88ea8ab5d5067e23a482cc26014a0d23e848,30.661819895206605,cc-by-nc-4.0,11,72.706,True,False,False,True,40.39334748854861,0.711888899231816,71.1888899231816,0.6139041785911337,44.20381994540313,0.04154078549848943,4.1540785498489425,0.3213087248322148,9.507829977628639,0.42060416666666667,11.875520833333338,0.48736702127659576,43.04078014184397,False,True,2025-01-15,2025-01-24,0,nvidia/AceInstruct-72B
3110,nvidia_AceInstruct-7B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceInstruct-7B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceInstruct-7B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceInstruct-7B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceInstruct-7B,3bbb14f63afd2dc890c7932bfffb4f6dc3bfa1e8,24.295214170137413,cc-by-nc-4.0,5,7.616,True,False,False,True,0.9250723320716928,0.5422290633297429,54.22290633297429,0.550118130896558,36.57481399081368,0.0037764350453172208,0.3776435045317221,0.3070469798657718,7.606263982102905,0.4255,11.6875,0.417719414893617,35.30215721040189,False,True,2025-01-15,2025-01-24,0,nvidia/AceInstruct-7B
3111,nvidia_AceMath-1.5B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceMath-1.5B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceMath-1.5B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceMath-1.5B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceMath-1.5B-Instruct,166818c371eaafb212b243aecadd50b1079fa776,11.378178092016084,cc-by-nc-4.0,4,1.777,True,False,False,True,0.831621663547748,0.32123654126606294,32.1236541266063,0.4024301274933693,16.762509591549986,0.0,0.0,0.27432885906040266,3.243847874720355,0.3606979166666667,4.320572916666668,0.20636635638297873,11.818484042553191,False,True,2025-01-13,2025-01-24,0,nvidia/AceMath-1.5B-Instruct
3112,nvidia_AceMath-72B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceMath-72B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceMath-72B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceMath-72B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceMath-72B-Instruct,9bab369176cddd6cbc38b2002ffbef9a3152aade,24.75983400001762,cc-by-nc-4.0,6,72.706,True,False,False,True,44.00561792835878,0.494993284485166,49.49932844851659,0.640215611099268,48.68777244219516,0.0007552870090634441,0.0755287009063444,0.2709731543624161,2.796420581655479,0.40615625,9.602864583333336,0.44107380319148937,37.89708924349882,False,True,2025-01-14,2025-01-24,0,nvidia/AceMath-72B-Instruct
3113,nvidia_AceMath-72B-RM_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForSequenceClassification,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceMath-72B-RM"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceMath-72B-RM</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceMath-72B-RM-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceMath-72B-RM,bb8cb2e7bd45c1d74894d87a95249d5dd5c19bf4,3.4288267214523853,cc-by-nc-4.0,6,71.461,True,False,False,True,75.00036194791113,0.14125963554479892,14.12596355447989,0.2717426350897727,1.4035016501209492,0.0,0.0,0.23406040268456377,0.0,0.3351458333333333,3.0598958333333326,0.11785239361702128,1.9835992907801419,False,True,2025-01-14,2025-01-24,0,nvidia/AceMath-72B-RM
3114,nvidia_AceMath-7B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceMath-7B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceMath-7B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceMath-7B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceMath-7B-Instruct,f29b4bd5ad5e4fc7bfb52343dca2dd07e948f964,19.766060037375222,cc-by-nc-4.0,9,7.616,True,False,False,True,0.9886541479939386,0.45317756885064964,45.317756885064966,0.49938547326244365,29.99382585790849,0.0,0.0,0.29194630872483224,5.592841163310966,0.4192708333333333,11.208854166666667,0.33834773936170215,26.483082151300234,False,True,2025-01-13,2025-01-24,0,nvidia/AceMath-7B-Instruct
3115,nvidia_AceMath-7B-RM_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForSequenceClassification,"<a target=""_blank"" href=""https://huggingface.co/nvidia/AceMath-7B-RM"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/AceMath-7B-RM</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__AceMath-7B-RM-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/AceMath-7B-RM,2a7b81019f94d1a78eec298f7cf5c677ff958f5a,3.2243900063069617,cc-by-nc-4.0,5,7.071,True,False,False,True,0.6771396513267793,0.14937809456686035,14.937809456686036,0.2422689292768334,0.25152703505644675,0.0,0.0,0.24580536912751677,0.0,0.35800000000000004,2.6166666666666667,0.11386303191489362,1.540336879432624,False,True,2025-01-14,2025-01-24,0,nvidia/AceMath-7B-RM
3116,nvidia_Hymba-1.5B-Base_bfloat16,bfloat16,🟢 pretrained,🟢,Original,HymbaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Hymba-1.5B-Base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Hymba-1.5B-Base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Hymba-1.5B-Base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Hymba-1.5B-Base,85e5b833d75f26170c7684ba83140f1bf9fedf37,7.92198908307419,other,139,1.523,True,False,False,False,9.107914378801688,0.2295121389025563,22.95121389025563,0.32564785214182224,7.689941118138137,0.006797583081570997,0.6797583081570997,0.2558724832214765,0.7829977628635317,0.3566354166666667,5.179427083333335,0.19223736702127658,10.248596335697398,False,True,2024-10-09,2024-12-06,0,nvidia/Hymba-1.5B-Base
3117,nvidia_Hymba-1.5B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,HymbaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Hymba-1.5B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Hymba-1.5B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Hymba-1.5B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Hymba-1.5B-Instruct,ffc758eefef247c0ee4d7ce41636562759027ce6,13.739211361645923,other,223,1.523,True,False,False,True,6.712665764242828,0.6009055971488984,60.09055971488983,0.3067133908231881,4.591463615472479,0.0,0.0,0.28859060402684567,5.145413870246088,0.33158333333333334,1.0479166666666664,0.20403922872340424,11.55991430260047,False,True,2024-10-31,2024-12-06,1,nvidia/Hymba-1.5B-Instruct (Merge)
3118,nvidia_Llama-3.1-Minitron-4B-Depth-Base_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Llama-3.1-Minitron-4B-Depth-Base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Llama-3.1-Minitron-4B-Depth-Base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Llama-3.1-Minitron-4B-Depth-Base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Llama-3.1-Minitron-4B-Depth-Base,40d82bc951b4f39e9c9e11176334250c30975098,11.532169975273654,other,20,4.02,True,False,False,False,0.46769063580522896,0.16069362624502986,16.069362624502986,0.4170704193104893,19.44410955550794,0.012084592145015106,1.2084592145015105,0.2634228187919463,1.7897091722595053,0.40106250000000004,10.699479166666668,0.2798371010638298,19.98190011820331,False,True,2024-08-13,2024-09-25,0,nvidia/Llama-3.1-Minitron-4B-Depth-Base
3119,nvidia_Llama-3.1-Nemotron-70B-Instruct-HF_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Llama-3.1-Nemotron-70B-Instruct-HF-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,250db5cf2323e04a6d2025a2ca2b94a95c439e88,34.578371538222314,llama3.1,2016,70.554,True,False,False,True,13.628747633601261,0.7380672172059026,73.80672172059025,0.6316000668895038,47.10953049372728,0.2870090634441088,28.700906344410882,0.25838926174496646,1.1185682326621946,0.4327604166666667,13.195052083333335,0.49185505319148937,43.53945035460993,False,True,2024-10-12,2024-10-16,2,meta-llama/Meta-Llama-3.1-70B
3120,nvidia_Minitron-4B-Base_bfloat16,bfloat16,🟢 pretrained,🟢,Original,NemotronForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Minitron-4B-Base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Minitron-4B-Base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Minitron-4B-Base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Minitron-4B-Base,d6321f64412982046a32d761701167e752fedc02,11.939972705176743,other,129,4.0,True,False,False,False,1.1892668131564303,0.2217937295265451,22.17937295265451,0.4083876243992497,17.215600655061085,0.017371601208459216,1.7371601208459215,0.26929530201342283,2.572706935123044,0.413375,9.938541666666667,0.261968085106383,17.99645390070922,False,True,2024-07-19,2024-09-25,0,nvidia/Minitron-4B-Base
3121,nvidia_Minitron-8B-Base_bfloat16,bfloat16,🟢 pretrained,🟢,Original,NemotronForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Minitron-8B-Base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Minitron-8B-Base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Minitron-8B-Base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Minitron-8B-Base,70fa5997afc42807f41eebd5d481f040556fdf97,14.178726415431548,other,63,7.22,True,False,False,False,1.4125207201663268,0.24242676099416216,24.242676099416215,0.43950631883576047,22.04079297000523,0.023413897280966767,2.3413897280966767,0.27348993288590606,3.1319910514541416,0.40255208333333337,9.085677083333335,0.31806848404255317,24.229831560283685,False,True,2024-07-19,2024-09-25,0,nvidia/Minitron-8B-Base
3122,nvidia_Mistral-NeMo-Minitron-8B-Base_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Mistral-NeMo-Minitron-8B-Base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Mistral-NeMo-Minitron-8B-Base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Mistral-NeMo-Minitron-8B-Base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Mistral-NeMo-Minitron-8B-Base,cc94637b669b62c4829b1e0c3b9074fecd883b74,17.660161507076435,other,170,7.88,True,False,False,False,3.4040283202450357,0.19456597383830457,19.456597383830456,0.5219098090521418,31.822015157490153,0.04607250755287008,4.607250755287009,0.32550335570469796,10.067114093959727,0.40915625000000005,8.944531250000002,0.37957114361702127,31.063460401891252,False,True,2024-08-19,2024-08-22,0,nvidia/Mistral-NeMo-Minitron-8B-Base
3123,nvidia_Mistral-NeMo-Minitron-8B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Mistral-NeMo-Minitron-8B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Mistral-NeMo-Minitron-8B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Mistral-NeMo-Minitron-8B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Mistral-NeMo-Minitron-8B-Instruct,27964e305f862f9947f577332a943d7013abc30f,21.722143311104038,other,74,8.414,True,False,False,True,1.9938979629252904,0.5003889679384035,50.03889679384034,0.5320919605840294,34.126491245346166,0.005287009063444108,0.5287009063444108,0.287751677852349,5.033557046979867,0.38857291666666666,7.37161458333333,0.39910239361702127,33.23359929078014,False,True,2024-10-02,2024-10-04,1,nvidia/Mistral-NeMo-Minitron-8B-Instruct (Merge)
3124,nvidia_Nemotron-Mini-4B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,NemotronForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/Nemotron-Mini-4B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/Nemotron-Mini-4B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Nemotron-Mini-4B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/Nemotron-Mini-4B-Instruct,6a417790c444fd65a3da6a5c8821de6afc9654a6,17.93551534108315,other,148,4.0,True,False,False,True,1.1173137879976969,0.6668761109411916,66.68761109411916,0.3864840798591535,14.203825178862052,0.0,0.0,0.2802013422818792,4.026845637583895,0.3767291666666666,4.624479166666667,0.26263297872340424,18.070330969267136,False,True,2024-09-10,2024-09-25,1,nvidia/Minitron-4B-Base
3125,nvidia_OpenMath2-Llama3.1-8B_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/nvidia/OpenMath2-Llama3.1-8B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nvidia/OpenMath2-Llama3.1-8B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/nvidia__OpenMath2-Llama3.1-8B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",nvidia/OpenMath2-Llama3.1-8B,4187cd28e77e76367261992b3274c77ffcbfd3d5,8.98781780182601,llama3.1,26,8.03,True,False,False,False,1.6267049305113541,0.23305939352030391,23.305939352030393,0.40955241401694514,16.294369976218587,0.04154078549848943,4.1540785498489425,0.2651006711409396,2.0134228187919474,0.34355208333333337,2.010677083333334,0.15533577127659576,6.148419030732861,False,True,2024-09-30,2024-12-07,1,nvidia/OpenMath2-Llama3.1-8B (Merge)
3145,openai-community_gpt2_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/openai-community/gpt2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openai-community/gpt2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openai-community__gpt2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openai-community/gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,6.510807087761722,mit,2561,0.137,True,False,False,False,0.0859412568146148,0.17925327021192655,17.925327021192658,0.3035711244213359,2.674981367986987,0.0022658610271903325,0.22658610271903326,0.25838926174496646,1.1185682326621946,0.44705208333333335,15.348177083333335,0.11594082446808511,1.7712027186761226,False,True,2022-03-02,2024-06-12,0,openai-community/gpt2
3146,openai-community_gpt2_float16,float16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/openai-community/gpt2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openai-community/gpt2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openai-community__gpt2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openai-community/gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,6.296471067838717,mit,2561,0.137,True,False,False,False,0.11738689524881103,0.17795449407571912,17.795449407571912,0.30165801067653053,2.8159113095085133,0.003021148036253777,0.3021148036253777,0.25838926174496646,1.1185682326621946,0.43902083333333336,13.910937500000001,0.11652260638297872,1.8358451536643017,False,True,2022-03-02,2024-08-12,0,openai-community/gpt2
