,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,SNLHierarchicalClusteringP2P,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
10,SFR-Embedding-2_R,41.682,42.45752014931837,55.84624917823335,78.43175388044725,87.11675034408363,65.3697253315525,63.996034339742366,56.592,91.89420497662172,98.9025517606559,65.65772606382978,15.55450226561157,44.53164717722028,54.22313821757675,50.75017316017315,22.8515625,76.26373626373626,50.722635494155156,45.91065703717877,34.5166015625,78.89785247761883,51.03571663718509,0.43689999999999996,72.05,62.73925781250001,55.66894531249999,90.87890625,52.691441441441455,86.04974161065283,38.01955990220049,76.18155073073154,37.5439453125,19.24935152558195,75.7773851590106,59.14761276247907,80.08042266863843,19.68505859375,64.38543247344461,30.0900629861384,98.572,62.64714267442268,21.696509733881733,82.15390084150356,77.7901242685252,57.82717020002759,21.10372340425532,64.07239819004525,83.78054628722683,9.641629847815416,55.81542968749999,67.41821841972823,37.75,93.563,46.74411111111112,65.08361224489798,50.21949078138719,37.9973878972573,73.1671360817516,49.68389827054355,60.3147375859275,49.59041157163384,4.726695652173913,67.73,77.28248193085592,93.73046875,0.7358,46.39200724359499,66.98333333333333,93.05555555555557,33.39264706826883,78.61524476308837,67.63958333333335,78.27707581782448,55.17802508570987,93.99850702336448,64.81899797277728,56.783886362698354,74.7676187734729,59.60851648351648,55.40485829959514,87.14889656857301,55.98726114649681,87.1670830515157,-6.575100000000001,39.43440343552257,74.13185334224738,24.687,33.192430537680266,76.99265897099083,65.12349536697442,75.68517860427303,82.33675805831938,79.87787992067578,85.76600770180892,80.97121911146907,67.15548393751483,78.03711069458885,83.55880011831174,78.58187209410636,53.289794921875,66.70738345759622,61.735718592577115,52.333984375,39.875,84.658203125,8.838,97.66692232687735,74.99008423226651,92.378,48.161750000000005,60.37109375000001,54.68268106137037,56.05710886186371,67.34923556470908,58.49395582717876,88.437,66.03485000615491,2.983,90.8251953125,33.921971252566735,67.50738334317779,77.4,88.0245996306869,59.11690846119883,9.839626841685256,91.10235415072879,31.012654375781075,89.37412037037036,90.13749999999999,32.1,71.79802219834659,52.53653033165931
11,stella_en_1.5B_v5,28.124,41.536999416822425,48.98297698660915,75.50792014283336,84.33246404634168,64.52339106857525,61.313064241189075,57.06,90.9103786919342,98.57448484807625,60.1145824468085,10.798511206432341,34.9452936536449,52.384364299338145,47.654102564102566,24.0869140625,66.81318681318682,43.9798087141339,41.12691474107405,35.3564453125,77.66095051416985,51.43427749295587,2.0463,78.28500000000001,44.3603515625,54.25292968749999,91.07421875,49.977477477477485,80.4915258907952,33.31295843520782,64.77624234117043,35.09765625,18.049866467893338,80.1678445229682,47.99458682395941,81.38993724328965,19.5361328125,61.85887708649468,27.348270525053564,98.721,42.6379966803706,11.361840565059628,54.52140974474533,55.4027220724571,59.49811572388663,24.920212765957448,71.58371040723982,77.8662108892012,7.594501718213059,53.76464843749999,60.971313537996984,38.25,94.676,20.902277777777773,62.26880612244901,46.65496049165935,29.03787548976926,69.17783256981338,41.67922945316068,48.59505878002089,47.2296865252186,4.487652173913044,58.53454545454545,63.3004889339627,89.2431640625,2.085,38.38234957610547,55.089999999999996,92.54385964912281,40.63709564680483,74.97428305665395,65.86666666666666,65.23807700743399,57.389397800736134,92.53898949164059,68.6909933391254,59.76557862447937,71.11740626683348,59.951007326007336,58.603238866396765,87.44633882550971,70.76433121019107,88.41579366838556,-3.4921,42.249686277282485,73.53816190634464,26.769,24.609344532153425,82.40165924558951,58.16992415632948,78.55520488226414,88.62429790970509,83.31890044293463,88.50644215638907,75.4324048725048,68.98296997422999,80.50913806120911,87.4855111372355,79.03547695055785,50.335693359375,52.189589396246795,50.02558031630425,41.9287109375,55.37500000000001,75.0244140625,4.390000000000001,96.11373611590402,76.04248089768724,89.52,37.43725,61.15234375000001,45.420931224587314,55.49149636956076,67.12207724142024,55.73968359881456,83.842,44.20360988277256,1.429,86.7626953125,29.24024640657084,68.05670407560544,45.019,87.36525428661075,56.822971259262204,10.286961016730324,88.28792124799975,28.098000498210894,84.97159060846562,78.90437499999999,45.327,71.35481266181601,55.87535050855057
12,Solon-embeddings-large-0.1,28.919,46.07096666666666,38.8797,64.8770878097632,74.9076875,56.89959999999999,54.7207,56.925000000000004,95.7359,98.93952499999999,79.45721542553196,18.015542512077253,32.824999999999996,39.399,44.9444,18.7061,61.8132,45.6695,37.1762,35.8594,79.54325,50.13995,-1.5173,71.261,55.6055,56.6602,90.15140000000001,49.8874,86.96509999999999,40.3545,72.6873,35.690900000000006,23.76355,81.5813,80.78802239930516,81.2426,43.864749999999994,79.2868,25.1969,98.84100000000001,76.82237667984194,53.05509166666668,89.28840258620696,26.7664,60.6588,33.9628,69.5928,79.675,9.725100000000001,57.3975,79.13940000000001,34.75,92.752,58.13311111111111,74.07529591836735,62.212500000000006,27.7928,81.51658767772511,40.43500625000001,62.77484019607843,36.4499,5.126608695652174,63.110909090909104,91.33261795407105,94.0967,-0.5458000000000001,71.51832499999999,65.7033,94.47370000000001,45.724759999999996,77.60257272727273,69.98958333333333,78.12315454545455,80.8595,94.73463333333333,67.3212,55.47595714285715,71.3275,50.290749999999996,42.4696,91.18889999999999,80.5096,87.25965,-8.3702,40.706900000000005,72.0917,20.430999999999997,29.916508121827416,78.227,58.8951,73.4113,79.31869999999999,77.83919999999999,86.86779999999999,82.44014545454544,70.91513888888889,79.51905,83.5086,76.3617,50.67995,68.79189166666667,62.8924,72.2705,65.0,72.1826,2.506,92.3772,47.477799999999995,86.063,21.712500000000002,61.015600000000006,36.62875,54.385233333333325,66.2578,58.3542,61.867000000000004,80.4654973214286,1.076,65.9668,48.2752,67.3597,75.412,86.03460000000001,68.5484,10.14345,86.0362,27.660707142857145,90.17364375000002,90.80612500000001,47.455999999999996,73.05925714285715,52.1832
13,KaLM-embedding-multilingual-mini-v1,34.71,43.18350833333333,49.9975,74.05051363767075,72.51321250000001,59.3345,55.442899999999995,56.713,93.2777,98.58885000000001,67.45883776595745,13.28897759661837,31.1965,37.2009,42.863800000000005,18.6768,48.2418,42.15727948990436,39.1697,26.5039,74.50065000000001,50.35115,0.6015,82.09100000000001,49.2139,47.666,89.8193,50.2027,82.4189,34.5966,70.3541,28.942899999999998,18.5411,82.87989999999999,57.29686801651711,81.32034999999999,32.89554999999999,73.0425,25.4397,98.598,62.85447193675893,18.576008333333327,79.44309999999994,67.6511,60.0754,30.625000000000004,67.5566,81.6292,8.8365,54.9072,62.214400000000005,38.50000000000001,92.95400000000001,55.75344444444443,72.00828571428573,46.2599,29.155399999999997,83.34123222748818,60.155743100795725,50.958854901960784,34.2933,4.5453913043478265,60.59272727272727,73.94224436325665,94.10640000000001,-0.0674,51.6431,62.3967,93.1287,38.912079999999996,74.18867272727273,62.68541666666666,61.736763636363634,66.4438,92.46668333333335,65.58934260063714,56.39610714285713,70.2789,54.4565,56.1336032388664,87.18435695095992,74.1401,87.10465,-5.0229,41.3084,69.76660332457352,20.241,21.790531472081216,79.92986896006748,58.119699999999995,76.66847347731301,84.86841413445535,80.10636060670153,88.69670049389599,75.2336915140176,70.02722777777777,79.32633637626917,86.06896054399277,78.23750000000001,50.417475,63.90488333333333,56.8485,61.2988,59.25,58.77440000000001,10.569,94.91386698713322,57.5793,92.367,33.59725000000001,59.0869,34.85764999999999,54.79900000000001,66.50583475592573,57.705995373862805,78.374,50.65173392857143,1.963,70.810546875,43.2444,72.03779999999999,23.294999999999998,86.74895762701595,57.7271,9.92815,84.4755,27.250764285714286,85.54763125,85.872,29.914,72.1689107142857,52.2176
14,gte-multilingual-base,33.572,41.42341072464817,44.22861762265864,75.07543109356692,71.27117699708239,57.99437291346836,57.94172192774746,58.284000000000006,94.5295312187127,98.42550796913565,77.59797606382979,14.09620010274616,32.65900201870701,39.66085270512206,44.32857142857143,18.6962890625,64.34065934065934,41.63124335812965,36.930527026523094,32.275390625,80.57848310359695,48.7575,2.0198011270020118,80.61399999999999,32.7734375,55.29296875000001,87.431640625,49.954954954954964,84.47879644904698,39.070904645476766,71.71043504672767,31.99462890625,19.899749832034093,80.10159010600705,85.01916892688145,83.07067566212521,38.4228515625,84.77238239757207,25.878428718499393,98.545,72.93768411897588,41.36584389092462,86.66601966111529,12.448221447826946,59.68661150403338,33.13829787234043,62.85067873303167,80.08282435699905,9.651448208149239,54.921875,66.6985405133367,55.49999999999999,90.547,64.17405555555557,72.1895918367347,53.26602282704126,28.175881584675665,78.33391759573688,45.70058771632868,56.796013758143026,36.920965436200994,0.941391304347826,60.7809090909091,85.4313534581231,93.1591796875,1.2460912600446166,60.8645338401436,34.00666666666666,92.98245614035088,42.35209026570402,73.62313710548946,65.8,66.28777005822461,80.58988767106612,93.71008010831483,66.956269910223,55.54105230391742,70.897309624081,52.63919413919413,38.48178137651822,92.43434559495842,81.08280254777071,88.05270804977042,-5.493256654155868,42.64871157600716,71.04367094472373,18.257,25.65456761254805,79.34202518512105,54.94581903116769,77.50749639238504,85.55376747969324,81.67569532872871,88.94403930558215,82.58805312157541,68.78580575615442,82.69553867913557,86.4554908309818,70.77059615617489,50.09399414062501,65.22819384023776,59.30940613684815,74.4580078125,59.874999999999986,65.390625,5.286,95.45486732659924,51.91497256515773,87.081,21.7355,57.12402343750001,29.74442245689869,56.35159238743469,67.08883460286066,65.76051448897164,57.668,68.08229074615994,1.084,68.310546875,45.29774127310061,70.21854695806262,43.916,85.41579134030077,57.74158598617879,10.74419652352538,83.54162940235061,26.98931558793463,82.63408068783069,83.68918749999999,42.207,78.63687457708363,55.31448810862225
15,multilingual-e5-large,20.842,45.500507202613186,35.15076401300635,69.44288026049797,69.65209999999999,55.57211398664198,56.21221703102124,54.357,94.92751875986167,98.65995174652629,77.90889095744676,14.924871411150411,34.658959135213316,37.78286489502594,29.87461610285139,21.2255859375,70.93406593406593,44.835281615302875,40.36898386986905,36.640625,80.96268917510332,50.40125,-1.6229500200691451,75.614,40.8544921875,57.41699218750001,87.1923828125,49.86486486486486,84.46786785072172,43.58190709046454,72.38825717388578,35.27343750000001,26.656331915779987,84.04151943462898,77.25258124215189,84.0798,32.75146484375,76.73748103186647,20.72878560704566,98.91,76.74970563358843,43.86616217853116,88.74948168460362,20.250838319416133,61.21987442790695,32.40691489361702,62.986425339366505,79.83271927068583,10.490918016691213,56.79199218749999,77.07599396074484,38.25,89.716,66.75066666666666,75.66102040816327,61.92273924495171,25.32868959512407,77.53572682870072,38.04073061838415,65.00635,34.30600312788798,4.631391304347826,63.417272727272724,86.77655506852227,88.466796875,-0.05885899354365256,67.49633173718539,80.15333333333334,91.11111111111111,41.65884177488985,67.20261953326626,70.54791666666667,72.66705103639549,80.00961096540655,94.80232998488906,70.33014769765423,54.729099999999995,71.60654442346245,49.57142857142857,53.48178137651822,92.18164225660169,80.70063694267515,87.41305603023707,-7.479748030046175,40.40576154772382,75.59529314558227,17.448,23.660154176636482,80.23155937954839,55.92176374110268,80.0197793697849,81.55024883174237,77.72248064874142,89.30888242498176,82.13768001321606,64.30422816304919,82.35674320152246,87.29412528181399,80.21052030021173,51.57470703125,62.65985895267308,64.1980680051149,66.8212890625,53.5,74.4091796875,5.645,93.13702348755109,46.4284095936398,88.89,10.62875,59.6923828125,36.91436640843613,53.61600473070006,66.32099500865188,58.42134677213782,71.15,75.72849937609949,1.1440000000000001,66.0107421875,47.002053388090346,65.32191376255167,35.219,85.8291973543088,68.20628165658266,7.780226876227447,75.50409670326536,25.601242138636188,89.3202,90.401,54.98499999999999,74.76632132861687,51.73601487694219
16,bilingual-embedding-base,19.904,45.78905,46.5156,70.45979049191963,74.7796125,56.9346,54.394299999999994,51.867,94.7708,98.27950000000001,75.62317553191495,14.859335205314004,33.6706,38.0501,32.8322,19.2383,60.7692,41.1583,40.1088,30.449199999999998,75.61085000000001,49.82875,-1.1036000000000001,72.64699999999999,56.3623,54.1943,89.917,50.0676,81.9889,38.6064,74.355,35.227050000000006,20.072400000000002,79.9293,74.48742755964443,83.884,32.6099,80.21239999999999,26.0129,98.69200000000001,73.51680138339923,45.239175,87.09304396551725,32.8075,58.611999999999995,34.8005,64.7964,81.9487,10.0098,57.0801,77.8661,38.50000000000001,89.604,53.9516111111111,71.42401020408164,60.228300000000004,28.746199999999998,77.44075829383887,46.09882977546196,59.0986568627451,34.9347,4.236434782608696,59.192727272727275,87.37528136743224,95.2588,-2.7424,57.62287499999999,74.7067,91.2281,41.993289999999995,73.42786363636364,68.45,67.74936363636363,79.4714,94.37889999999999,68.4854,55.66168571428571,69.133,50.28935,31.821899999999996,86.4742,79.8726,87.1314,-7.6720999999999995,40.9507,69.3564,16.927,31.216982741116762,79.49310740723678,57.220499999999994,79.59450354665624,84.70010174539925,83.91546630697559,89.87899103812357,88.69212374652548,67.54344999999999,82.44355,87.44031003802738,81.362,50.5115,66.93188333333332,61.297999999999995,72.39750000000001,58.75,64.05760000000001,6.3229999999999995,94.75976312657727,56.533699999999996,84.22,16.515,62.8027,36.0221,55.07456666666667,64.5928,56.0008,49.443,69.2544357142857,0.768,63.38378906249999,42.1561,70.8978,64.751,86.48986996838993,58.8681,7.437033333333333,77.4514,26.92018571428571,85.73966250000001,86.87587500000001,55.18300000000001,69.88476071428572,50.70590000000001
17,KaLM-embedding-multilingual-mini-instruct-v1,37.6,42.41956666666668,48.8282,75.04647907753767,79.2579125,58.914699999999996,54.5492,56.569,93.4971,98.54610000000001,58.06740691489365,12.455731944444432,36.6091,37.1479,38.663599999999995,20.4053,47.1978,43.29968119022317,37.9962,26.2549,74.3409,50.594274999999996,-0.0019000000000000002,82.76599999999999,46.420899999999996,46.9531,89.5557,50.259,82.13319999999999,33.423,69.0652,29.0161,20.972350000000002,80.2164,56.37904433256057,80.03085000000002,28.65235,70.7891,25.3751,98.646,60.629944861660135,23.075516666666665,78.66729913793104,57.318400000000004,61.1629,28.258,60.4525,81.0265,7.6387,54.5703,60.7851,54.75,85.9,28.169222222222224,50.93767346938777,45.259,32.2551,83.6255924170616,65.92601417312947,49.239420588235305,34.6143,4.49591304347826,60.87636363636364,73.58612332985366,93.8721,0.7913,52.605999999999995,60.42999999999999,93.71350000000001,37.97997999999999,73.80070909090908,61.931250000000006,63.579027272727274,65.6742,92.59611666666665,64.80162177816392,56.58496428571428,71.37299999999999,56.32189999999999,61.37651821862349,87.43755817552731,82.6752,86.76982500000001,-8.5989,43.1674,68.48180892753541,20.429,21.60825989847716,79.63245426461405,58.2775,81.49535893255212,84.49255715794354,80.05601661201852,86.54345663501209,71.97270233473083,70.41453888888891,78.136597096582,84.2970803211202,76.6854,50.379625,60.669000000000004,57.1145,59.682599999999994,54.50000000000001,58.4082,7.4910000000000005,94.18170827750167,53.73440000000001,92.801,21.42125,59.6777,34.91985,55.505100000000006,66.38154648171584,55.56580974377611,79.536,50.06483660714287,1.583,89.0380859375,43.4086,71.8311,34.227000000000004,86.3276630523782,43.825599999999994,11.040383333333333,82.6445,26.775721428571426,84.24543125000001,79.9549375,24.248,72.56158928571429,52.3427
18,bge-m3-custom-fr,22.264,45.21564166666667,41.2913,65.17465797499942,73.2504125,54.2435,49.9528,51.591,96.2616,98.502125,75.82951595744673,15.83670271739134,27.849600000000002,31.8016,46.651900000000005,19.9268,69.011,42.8268,35.7524,38.2617,76.26585,50.021899999999995,-2.4296,67.96,45.6689,57.8955,89.2285,49.8198,82.8055,41.1002,77.71050000000001,35.5884,30.422499999999996,82.3454,71.73782764899109,82.94585,31.3745,81.6009,23.294500000000003,98.76899999999999,76.8519183794467,52.0987,88.19644741379314,20.2709,59.124500000000005,30.292599999999997,65.5204,82.12270000000001,10.216,56.6211,67.5239,75.75,91.53999999999999,61.40227777777778,69.27666326530611,63.222100000000005,21.145,70.52132701421802,42.720656250000005,64.25388627450982,31.0821,3.7014782608695658,59.43454545454544,88.1905770876825,90.0732,-0.8959999999999999,54.695575,40.2033,94.152,43.233529999999995,75.71231818181818,68.7875,72.4266090909091,81.5527,94.89936666666667,69.0211,56.24442857142857,70.173,54.989,44.332,90.5291,78.8535,87.50325000000001,-4.1697999999999995,41.0564,72.1255,14.024000000000001,27.302030964467004,77.63250000000001,54.577600000000004,81.355,81.5511,80.0594,88.0237,80.24752727272727,68.89207777777776,82.7647,84.9036,77.97659999999999,50.3491,66.39303333333334,60.2932,72.8271,60.25,76.8457,10.456,96.55510000000001,49.858799999999995,80.171,17.372500000000002,60.2441,26.337699999999998,55.07696666666667,65.71249999999999,56.4175,44.867000000000004,72.3431830357143,1.01,67.74900000000001,37.7002,66.0484,31.471,85.9136,59.0349,11.606016666666667,66.1149,26.84614285714286,88.57862499999999,89.52874999999999,55.444,70.70792499999999,52.325500000000005
19,bilingual-embedding-small,25.879,44.440475000000006,44.3956,68.43888603876276,71.79005000000001,55.2794,52.5221,53.593999999999994,94.0549,97.69545,70.73439361702127,13.699928864734279,29.3111,37.500499999999995,41.3151,17.749000000000002,53.1868,37.3539,37.9576,27.070300000000003,75.06360000000001,46.932475000000004,1.2404,72.7,49.1943,47.7979,91.83590000000001,49.7748,82.09140000000001,36.7359,76.4524,32.3682,17.83505,77.3984,68.66411809620409,83.0576,42.6245,75.5766,24.141000000000002,98.74199999999999,72.33999130434779,47.766999999999996,87.77993189655172,26.296599999999998,57.7079,30.7979,79.276,81.3258,9.1213,56.591800000000006,76.0845,38.25000000000001,91.12700000000001,47.06183333333334,66.63031632653059,56.733999999999995,27.413999999999998,78.34123222748815,53.47058992788083,60.001729411764714,34.1211,4.215826086956521,57.81727272727273,84.37591847599174,93.7695,-0.2579,56.784124999999996,64.3267,91.9591,40.90934,72.43029090909091,63.32916666666667,66.96657272727272,75.6353,93.09369166666667,67.99300000000001,54.52384285714286,69.8678,47.3283,35.0202,84.12190000000001,77.32480000000001,88.485025,-11.056000000000001,39.8554,67.2373,16.203,31.046910659898465,74.64910820402831,57.483799999999995,79.39117869636218,85.3226077419183,83.89978896960656,88.46744045180212,85.76725038940407,68.36987222222223,81.3666,86.0757276289371,80.9764,50.32105,65.514025,56.9476,69.248,78.375,60.8105,3.025,94.53929097513269,50.5889,75.57300000000001,16.285999999999998,62.2559,39.1231,53.672066666666666,66.5662,55.4003,46.788999999999994,67.19917767857142,0.8370000000000001,62.5244140625,40.2464,69.9646,38.095,86.47944792205789,57.151799999999994,11.337283333333332,74.5781,26.69119285714286,85.15164374999999,85.66568750000002,44.663000000000004,70.05838214285714,51.987899999999996
20,snowflake-arctic-embed-l-v2.0,22.82,44.12669166666667,45.7351,75.8424,64.7299875,57.1874,53.1249,59.11,95.8592,98.07489999999999,74.02316755319146,10.271433272946862,34.132600000000004,37.1826,42.026799999999994,22.5098,59.2857,38.4803,34.1997,30.981399999999997,74.49775000000001,49.121225,0.432,78.526,57.6855,49.7461,89.5508,50.1802,80.49119999999999,40.672399999999996,70.9056,31.757849999999998,22.14595,71.9832,54.71168098618706,77.01955000000001,35.6958,84.393,24.9489,98.687,71.36566521739127,47.20138333333333,84.74123017241376,33.0064,60.9263,23.9495,68.1448,81.5808,10.476199999999999,58.4082,61.670899999999996,77.25,93.8,66.53066666666668,73.09806122448978,61.2906,18.654799999999998,74.33008749999999,42.938656249999994,62.99041862745097,34.9524,4.577739130434782,59.108181818181826,77.40594754697277,91.167,-0.24109999999999998,33.606375,49.05,92.54390000000001,42.70742,62.76281818181818,65.47708333333333,58.21191818181818,82.93209999999999,92.74588333333334,66.9041,56.63767142857142,71.065,51.23759999999999,34.4939,87.0826,81.1465,86.22747500000001,-7.6028,39.6346,73.7447,20.276,25.425985786802023,73.9812,56.727700000000006,71.22579999999999,80.4384,75.1031,82.865,74.40714545454547,68.68658333333335,72.001,79.2127,78.657,50.59325,66.34601666666667,56.0291,73.3203,57.875,66.1719,5.736,96.542,56.2998,86.938,19.058249999999997,60.9326,25.99375,57.09913333333333,67.565,53.792399999999994,83.633,66.85067053571429,1.0030000000000001,65.874,25.3799,65.5995,44.523,85.4327,66.633,9.04805,74.2287,27.066271428571426,89.175375,90.495125,55.034000000000006,64.28095,50.7387
21,multilingual-e5-base,20.371,43.80231465026481,34.113189750612364,65.89715207937977,74.33401424126785,56.683136606944075,56.115055587125106,44.206,93.6790154244407,98.32702432332955,70.72227925531912,13.996840433941907,33.36996076385371,38.867753499529094,33.21808524808525,19.8388671875,69.3956043956044,42.32199787460149,38.97945884669019,31.997070312499996,78.24458549656495,49.19375,0.6114242835247392,73.482,49.609375,54.49707031249999,87.099609375,49.75225225225225,83.46846148516296,41.23471882640587,66.32589857661965,34.19921875,22.72335634612951,82.09363957597174,74.55973945233313,81.32822872718026,29.0283203125,74.90895295902882,20.560850388912005,98.76599999999999,74.1277070126787,41.11388999826918,87.55012048890465,22.861134854362547,60.058771506305106,31.476063829787233,61.53846153846153,81.22589759302916,8.924889543446245,54.70703125000001,76.40664318067438,38.25,88.968,62.7643888888889,70.24126530612244,60.63213345039509,25.75097953852852,73.84936549130208,39.41257535325063,54.17837825100601,33.508773965624535,3.9735652173913047,59.51,84.9055415136692,89.35546875,-1.1437673339867032,63.40499424698008,75.85333333333334,89.54678362573098,38.3018868554716,63.51884057936822,68.75624999999998,68.01095412477434,77.28424148535062,92.75231752459784,70.86591369823341,52.46310056085184,70.68204996394601,46.65247252747253,43.92712550607287,88.02438485182167,80.70063694267517,87.25055958403448,-7.429595342940718,40.408297243123215,72.01216785249704,17.168,21.623275261146027,78.51396550478343,56.41900800986299,76.69682068361314,78.02330106775197,76.59646479642242,88.15964513683959,78.34952203118289,64.60216150229417,80.68840851794232,85.6393074887954,81.63465862445543,50.91918945312499,61.486457091402826,64.6438392680999,65.78125,47.0,64.62890625,7.914000000000001,93.01551354758207,44.5731971756278,85.113,13.721,62.56835937500001,35.25218788316018,56.44293593039112,64.86420736157056,54.98367488012741,69.492,68.05819069367821,0.7230000000000001,64.3310546875,41.02669404517454,67.44240992321322,42.163000000000004,85.48080278022832,63.4995917570887,7.048566712813642,79.87175879554366,25.02530930365376,87.73647652116402,88.75087500000001,56.177,71.83810263243761,50.96618305531675
